size,demand,cost,location,use_type,roi,risk_score,tax_saving,demand_forecast,material_cost,land_score,investor_score,recommendation_score
1726,0.6822897209513381,182869,San Francisco,Industrial,9.34,0.29500578904354197,13.654452625680406,0.7068884257641534,203822.46,6.565529133095165,44.348680900623044,0.6581530546882447
1983,0.38172176514871076,294792,Seattle,Residential,6.21,0.7322954813064554,18.539411691496156,0.41395580959650713,193744.72,3.224372978410595,16.67810901345674,0.33476413131602073
1728,0.6088267019358351,178873,Austin,Mixed-use,8.48,0.25122536774602194,17.919446491028662,0.531432312349549,185988.62,7.9353475504164095,39.09457503181809,0.5968827778414109
1643,0.8945491819841663,284740,New York,Commercial,12.52,0.24889081296132662,15.286849184187073,0.9042357355467842,169227.07,4.938044271909707,58.53359646842428,0.7873379690341831
2053,0.6965697906551677,147464,San Francisco,Industrial,8.4,0.1521352540527077,14.793270070827027,0.6091217708236959,178755.55,6.577519307104137,35.44976625211407,0.6667946067083954
1872,0.5501046651557633,313613,New York,Commercial,8.69,0.24851326104221091,14.515119754614313,0.409644907885105,194093.78,6.420314094119908,33.30447795053002,0.5513526587371577
2751,0.6242837618157674,157560,Chicago,Residential,11.56,0.22580839831862326,15.70893018778477,0.562949063553362,279514.44,2.0791163492633142,53.28299311213903,0.6504562660938956
674,0.8260930039756829,291422,Denver,Residential,10.84,0.20412277332518328,15.30770653402353,0.8432520298896112,67235.71,7.668064932545537,46.20666898488035,0.7640517026257713
2545,0.7820100352302068,296922,Austin,Mixed-use,13.02,0.308197413627099,15.97242291261308,0.8748432085678303,255866.45,4.431113333868722,57.088026421280645,0.7568583179762925
2623,0.6641601851245458,197742,New York,Residential,10.67,0.21297517541621394,16.505382524816568,0.6711420302116976,227045.62,6.405009353204591,53.08129776796311,0.6899667419181935
963,0.6449763382277969,293651,Seattle,Residential,8.64,0.30362405674844883,11.366677532438398,0.7387854751217677,94893.16,3.1802392308333474,30.99309589777123,0.6604645673493277
1828,0.6412362776434267,269533,Chicago,Commercial,9.23,0.42739026151768406,14.069193925155899,0.7061065854138319,190525.37,5.041245624517179,36.643634122172514,0.6037865295584592
1814,0.5616384723252246,209586,Chicago,Residential,6.78,0.1786653480526711,15.593737229688594,0.45809866774143876,180634.43,6.726497733861908,35.5992732539034,0.5795733278755071
1296,0.9423063534204162,174358,Austin,Residential,12.75,0.3790013031353368,12.102494769829372,1.0,129013.49,3.841394425344517,53.634098760279215,0.7758994787458653
1611,0.651651929618299,102803,Chicago,Industrial,9.37,0.731709505388152,12.978535936921855,0.7185262698804384,133875.24,3.950947712849383,39.56308600131214,0.48842670579691455
1444,0.8825737781238244,276223,Seattle,Residential,11.62,0.5533476637916759,14.346309877144291,1.0,126539.12,6.250136228520971,39.279075901217624,0.6948609344833296
2876,0.9281974077883677,132639,New York,Industrial,16.92,0.4406223526497513,14.493496025290355,0.9692628439219328,267004.7,5.66497109042518,84.88447564975169,0.7806561965088727
2467,0.849746634722194,257150,Austin,Residential,13.25,0.483367359652126,15.64980836067394,0.7262792299409407,238741.16,6.6986092300656255,56.672569819540364,0.629664748115526
2635,0.6352569530922927,230241,Chicago,Residential,9.85,0.29475548483835345,12.455907711126136,0.5798488734582701,273401.01,5.264385356770813,36.711692061292474,0.6125373554479667
2360,0.7605595135504913,300935,Chicago,Mixed-use,12.52,0.6639436171646499,17.904061364684203,0.5753038000745453,270299.78,7.282997157057722,53.48701586240419,0.4897440731639582
1435,0.6963706590413625,227346,Seattle,Mixed-use,9.97,0.15499937177279907,14.468772328473518,0.7474184109219425,123936.06,4.866089151424388,48.90418814417664,0.7366676156596574
1737,0.5644447208904807,225291,Denver,Industrial,7.41,0.1813786575104841,15.435593104816201,0.7298414749682849,140008.32,7.194129171508118,40.33316576654373,0.6934851269831204
2244,0.7486538922582404,304890,Denver,Residential,9.59,0.06244085410619539,13.890502674956334,0.5095391432732868,219843.52,4.18643643146055,39.02097826535328,0.6747393156668365
1388,0.5231440313260296,275129,Chicago,Commercial,6.24,0.17289336566910804,15.70695225057754,0.6927670655783871,135030.35,4.778018089564611,22.2615499936307,0.6703494799637116
2356,0.8781519082692345,273711,New York,Mixed-use,13.93,0.18208628174328234,20.01366347832189,0.92787565857317,240491.17,7.461341812126451,69.85853326883785,0.837615750731955
1879,0.630307405405241,285195,Austin,Commercial,8.97,0.12421554948424353,13.86264347216122,0.5226492399895196,212944.95,4.971238797018246,55.11336868274542,0.6490734762021105
1812,0.7301739483809259,134832,Chicago,Mixed-use,11.19,0.2720903577786301,13.366510936740939,0.7558434123301809,203115.09,3.6575393260560847,53.38443625897921,0.7054012218206204
2355,0.7424931807319213,306759,San Francisco,Mixed-use,9.96,0.3571723123839297,12.509533335066953,0.6380604129954889,197824.08,9.46023174674237,46.30698766951342,0.6119552402446237
2222,0.6611642539443884,295935,Austin,Residential,11.02,0.39430695982581615,14.821134450950613,0.7052062305026647,260773.51,5.929733330763679,43.40753816741308,0.6345597082707394
1819,0.7880040702212912,173748,Denver,Mixed-use,9.6,0.31311721566727846,14.786388959190855,0.7943401752321462,153553.75,6.942904154375961,40.828406501358906,0.6884891838259471
2579,0.6287644515066213,231693,Chicago,Commercial,10.03,0.5589107494946306,15.154329043794545,0.6616988084447685,271782.29,1.4758394062442495,35.87261252396953,0.5414152235800551
1459,0.8306945946185866,247051,Seattle,Mixed-use,11.58,0.41734588297957415,16.40476763920895,0.7388006628999424,155961.63,8.663617159082477,52.06479598262713,0.6443819119681473
2307,0.49810304796298766,239912,San Francisco,Industrial,7.5,0.4463355360380402,16.02650432114222,0.4207709873015358,247299.09,10.0,33.22091752121743,0.46477418050539826
2296,0.7189569369319617,275039,Chicago,Residential,11.69,0.0408027855229649,14.932435555401879,0.7691390782158589,208049.85,8.484364907387139,58.56252820704285,0.8082345170771577
1845,0.9908393498587427,357352,New York,Residential,12.31,0.2679556765393003,20.861404704116737,0.9405667204654762,171979.47,8.769405406005562,60.168083282738564,0.7921444175704704
2163,0.5499503013091638,331132,San Francisco,Industrial,7.32,0.2850587489348461,17.072040852276217,0.5648520821263293,220511.52,5.182460237788518,30.755099481544125,0.5851173332765933
1374,0.5983382544212722,151583,Chicago,Industrial,10.0,0.1910459447353205,11.732220171478016,0.6436366073919806,120889.33,6.50364602932407,52.802357909969075,0.6810362650626641
2462,0.7770861774488372,296655,New York,Industrial,12.1,0.3586881764747631,10.364394042713219,0.7548505916683866,198960.17,6.976154305039793,49.0184825560405,0.6794649660774494
1907,0.7269372672909397,349669,San Francisco,Mixed-use,10.67,0.07073674574940987,12.91305262339675,0.8424473851281145,195440.38,4.60477992169703,59.01494666065653,0.8153842557514819
1738,0.7525945148910338,279010,New York,Residential,11.55,0.44475498178723255,15.457975140150383,0.7340394665895601,171386.17,5.751881143015432,45.27418593687253,0.6312137939209311
2524,0.7733780695221495,331823,New York,Industrial,9.21,0.6141021048619308,12.661501032096647,0.7518205208149825,268223.58,3.9980138291149157,33.849892495159565,0.5471873663812208
1647,0.7952082202842654,400920,San Francisco,Mixed-use,10.92,0.2975971311354235,13.117118265580343,0.7320377027429821,141424.63,5.20898753974158,42.67660216908482,0.6829762286430234
1295,0.8664549762934335,326778,San Francisco,Industrial,10.16,0.1806794747930841,15.078201115729453,0.9704531788212651,147159.91,7.681783140774239,49.71625260671296,0.8175094816112725
1221,0.7614727985392769,268698,New York,Commercial,9.2,0.6886746681368062,13.974082023341168,0.6907519745368437,104821.46,2.468475068963788,32.88393197990071,0.49283092256001504
2303,0.6638113518072186,328381,Denver,Commercial,10.6,0.12009779856309766,8.85689777259463,0.7892603712225755,266350.57,7.906207215318304,54.291276003973124,0.7736650290637911
1359,0.8008860551804097,260866,San Francisco,Residential,10.21,0.07523245403419755,18.231529585477162,0.8171973263169507,133155.97,2.8452787856136745,40.87641553659671,0.7988859489131013
2877,0.9849822902342823,251792,Chicago,Mixed-use,15.95,0.13894030529232382,17.534870672720494,1.0,293431.59,6.104912534406805,77.64046949600397,0.9039238778830705
959,0.680104938042614,223643,Austin,Commercial,8.6,0.35274615037333085,11.144637425060903,0.6140589506863631,111112.86,6.286870274010731,37.962480691769976,0.5905251201252129
2848,0.5538206042994037,367256,Seattle,Commercial,9.72,0.3280493693482228,15.170673298973615,0.6813399947488478,262006.09,7.145632443817843,37.09611632376239,0.6385162501602499
2105,0.8660621003930459,188617,New York,Mixed-use,12.47,0.2702609369766037,11.650345409139932,0.9170862983519609,183709.83,5.638919534372073,59.60986094029701,0.7834301445501429
1951,0.6819428254069603,364927,New York,Industrial,8.55,0.5326348123247053,13.173610260435076,0.6305674041886343,190866.46,3.9106110378108228,20.61140137243516,0.5246730367455716
1727,0.3740995680978945,287489,Seattle,Mixed-use,5.19,0.45574804059041285,16.458458852566057,0.4264675337009469,155040.89,6.369018892603726,16.196412483222804,0.44018779724421364
2199,0.8271132515725632,145052,Denver,Industrial,12.76,0.2534765507554503,17.43014135220016,0.8746086531156168,222349.15,10.0,65.79294885115996,0.7760528409440667
1981,0.6197007721069115,277573,Seattle,Commercial,11.19,0.2945155083532679,17.359928817438494,0.5865069095883526,180291.43,5.971181682664045,49.37784633470549,0.6286965604940339
2551,0.6864200076543758,92498,San Francisco,Commercial,13.5,0.2452487162981208,15.734517612299861,0.7292480955551269,292292.51,4.237246871504131,58.99970285513772,0.7285997517028024
2057,0.7497970495853521,296913,Seattle,Commercial,10.29,0.4006935253299534,18.825617209297334,0.8661412088667727,214530.67,5.065713111462275,43.112899376974816,0.6890790734147277
2075,0.72857495196686,316392,New York,Residential,10.68,0.49078306766748864,13.168314901711854,0.7797103680394598,166019.98,6.300475939594786,44.07961303312733,0.6223709201487885
1818,0.8064177725708559,205573,Seattle,Residential,11.39,0.19432854925317436,13.834112508932105,0.7644992555982155,204014.05,5.462757430692867,57.54519672806404,0.7419682825380165
1971,0.6346770444145234,259266,Austin,Residential,9.74,0.3696539785057905,7.216116350263974,0.5871268058469592,183713.94,5.184837144805941,41.95635539250553,0.5843891309364675
2153,0.7769658697264124,396561,Chicago,Mixed-use,11.19,0.06449793582543173,14.720830446504934,0.7682248829022592,199816.31,8.654864234661321,58.470190369423044,0.793390778830731
1144,0.6610679983624124,212068,San Francisco,Commercial,9.31,0.06046444423612886,16.739080392109706,0.7723141998206287,109048.95,7.034563432976475,45.80097323608649,0.7778399022338001
1325,0.8108215721331254,170581,Seattle,Commercial,8.18,0.2805544529045464,15.855778836026705,0.7354426630735027,139403.91,5.762961272338657,31.542317899717908,0.6637552840675826
2371,0.792305122601958,361124,New York,Mixed-use,12.02,0.42366430058713644,13.12793894026995,0.8315182400333724,231605.04,5.778282842757523,44.617434325547755,0.6833415757784944
2085,0.5596841946933107,397194,Chicago,Residential,7.81,0.07160624692200522,17.533576818943608,0.4034374385308106,219228.2,6.34635766306903,39.47629113299209,0.6108324766435222
1908,0.8628973174262548,250277,San Francisco,Mixed-use,11.58,0.20392190306545543,14.778507742861422,0.9223584681792174,163842.3,7.120628690260958,41.46539095431953,0.8031746260455048
2009,0.6196054832328928,325859,New York,Residential,9.95,0.3413050488881265,17.299280136026105,0.6947825730299735,238682.42,8.564629912976988,34.097889796622134,0.6408910096567388
2173,0.8212086697421717,350610,Denver,Commercial,13.19,0.524890332342178,16.458449055318788,1.0,237257.38,5.176175425931451,48.46202059687671,0.7219438670631289
1730,0.755093097010201,194313,Austin,Industrial,11.66,0.48525772219468727,19.273526876709084,0.8476224023818288,155714.33,4.01115766838352,52.16795656029644,0.6615458720748567
1610,0.9757275515192683,213602,Denver,Residential,12.81,0.20064755186658767,16.01809008769861,0.935607458958234,175436.54,4.887784624713729,52.5880849376653,0.8220839628366586
2097,0.6664801026442222,342315,Austin,Commercial,8.71,0.2991251437145478,16.829828018802843,0.513022172906141,215993.14,4.248815578645825,39.918185510190554,0.5726588116766373
1510,0.6476024805822703,376376,Seattle,Commercial,5.4,0.3065548894932186,14.76984873388469,0.6990221291810713,127395.02,2.9479850917002515,15.709015419313525,0.6109868958751412
2204,0.6970870591168401,292216,San Francisco,Industrial,10.76,0.0827832370216494,13.491329549763016,0.6643648287773305,192029.8,8.821198832019569,51.41191939201807,0.7402326367022726
1148,0.6545230325748587,184013,Seattle,Commercial,9.43,0.08232164693452454,16.472196622681093,0.6879332723472825,93736.87,7.70917225026512,45.19054944110261,0.7365446501651032
2514,0.8199912852913075,399029,Austin,Commercial,11.93,0.7043767049453469,19.508192092619126,0.7479727772703914,282496.98,1.4329661138624905,44.755203727254,0.5367384289300179
2236,0.4575534087345118,210177,Austin,Residential,9.1,0.07546889554794962,13.152358056231057,0.44023378656980483,228224.47,6.435893735920165,40.757373659546786,0.636905956408742
2128,0.5419476371280468,224864,Austin,Residential,7.61,0.4074376952197925,14.255591013637238,0.37194910692412286,197201.64,5.24653076116816,22.0693793778982,0.4619045646817322
2491,0.539829561763121,275675,Chicago,Industrial,9.08,0.15242274086415486,15.079951305653022,0.43520895205549026,211869.01,5.008183340591741,42.48570886929088,0.6039144844765342
2832,0.8425461387960363,366562,New York,Industrial,12.75,0.478849396016406,17.05468892982514,0.7238191162298694,281392.72,1.026957054757622,56.961282786085974,0.6254878880853854
2507,0.9565920058872888,314048,San Francisco,Commercial,13.98,0.18936433826966562,16.036373948664487,1.0,253233.21,5.949513159864088,69.50875088576761,0.8640542646921339
1079,0.6843326172193792,281114,Seattle,Residential,9.77,0.31352142267359173,17.7391894693002,0.6016061934918578,116616.1,6.153861182420855,42.98851554879102,0.6129339083273065
1360,0.6746767415214984,284746,Seattle,Industrial,8.83,0.3128548802977228,20.921728426923437,0.8124697491189697,161564.58,3.6462089066745933,39.18091841777233,0.6881459475284988
1687,0.7105078244669771,253263,Denver,Industrial,9.78,0.12179968499430346,13.083296070041412,0.6287634363370733,164310.12,9.24549230798083,42.60846499159579,0.700585500537108
2013,0.8742817453912285,291860,Austin,Mixed-use,11.45,0.02778517022841205,16.82918693443617,1.0,193733.87,7.582698261586737,58.941645071227384,0.9033859319086353
2258,0.5608970298714139,60282,Austin,Industrial,11.52,0.2981501989503808,15.961919334561511,0.36601360321253185,214052.08,3.8673274601570715,53.70033928170992,0.5423453617048604
1637,0.7357553474102178,227754,Austin,Commercial,8.99,0.3984209263270517,15.05712065228385,0.7781855274054366,185106.98,8.046100746940287,35.49256777579242,0.6418058404313539
2093,0.8462796444673644,268099,Seattle,Residential,11.75,0.5601739646426847,16.81825567103035,0.8501394476830938,180526.88,5.068892022625935,47.78694294931838,0.6334861932161637
1622,0.7751641254909767,163673,Denver,Industrial,12.88,0.03396438098234041,14.199590938804763,0.6540199740865944,152066.58,8.110216641429838,63.586734801320844,0.7768222372417016
1694,0.7284372424898115,278974,New York,Mixed-use,10.64,0.207004142269114,15.969137194940963,0.6733440856033115,184644.02,3.114204911327485,51.342628703762884,0.6929359773336791
1296,0.8501569138850711,234664,Chicago,Residential,11.17,0.1273410400153243,11.084122710858153,0.8240287620964344,104493.63,6.340123445011637,45.584040719282584,0.790375088832444
1538,0.2945151560501144,381660,San Francisco,Industrial,4.21,0.31912116011651775,13.383554165682533,0.3194957820532514,140842.7,3.56745992433693,6.84903360778513,0.44224984877469353
1324,0.801681297929636,367976,New York,Mixed-use,9.04,0.5540329927910388,18.14256244232929,0.7080396280432384,139891.04,4.325255075328302,26.56029985653324,0.5520026541008799
1512,0.6018886475308864,215064,Seattle,Industrial,8.6,0.18115114572684118,18.027248947813263,0.6444206863864347,132206.38,2.1366708392956375,37.153145922182574,0.6713078162638374
2526,0.42540506547153145,238687,Chicago,Residential,7.77,0.06546806894852222,15.778299890154557,0.4373774504712495,232665.88,3.5310884337482236,39.81717599754261,0.6264637526090909
1525,0.7766803899287471,244453,Chicago,Residential,10.82,0.3626674375030051,13.640850736830762,0.8545988659928885,151648.75,3.5194073782946615,35.616705886508235,0.7049725713959534
3316,0.9060487817744436,216125,Chicago,Residential,13.81,0.47938403245784106,17.475797489054827,0.8198125793534641,321257.21,3.2692985368793734,59.932352325279574,0.6742714187582493
2246,0.6793827228058462,264626,Austin,Commercial,10.97,0.6270238351359777,18.709462144489912,0.6384494227755706,189205.48,6.377229312427255,48.278274838032125,0.5142702350558371
2092,0.8429311820804408,193128,San Francisco,Industrial,13.65,0.06758817320138429,13.762899390326961,0.9871430197267889,245871.53,2.467620504943746,68.26398947346333,0.904321938610162
1570,0.9418417386982968,165203,Seattle,Commercial,12.89,0.15001595587934846,10.634940940044553,0.851237889467712,128381.58,6.597620714285102,51.35522220334996,0.8093887734353454
2350,0.897237168037607,296703,Seattle,Residential,13.85,0.0461513933285641,16.34740477636206,0.7579894960544138,258475.82,8.011782063538291,70.93230378341842,0.8232352410903399
1712,0.9459946794057089,297214,Chicago,Mixed-use,13.03,0.8192270231837387,17.74130483222233,0.8828991630977592,141851.03,4.221889369889004,49.97686590103877,0.5557688559656082
2061,0.8113191236607837,189676,Seattle,Industrial,11.61,0.6121247703991186,16.762450579014228,0.6337241537807784,203403.87,5.830105037410773,44.094320835856124,0.524739753352664
3280,0.7113150458352389,317151,San Francisco,Commercial,11.36,0.24179724638757874,19.69523759168982,0.8786043935850749,285413.96,5.328712031425236,52.872941171596786,0.7683228588789986
1951,0.4597051282154247,202631,San Francisco,Industrial,6.84,0.2994859679997041,19.707901996584432,0.4314287946990524,167091.27,5.176971509780479,21.230954247881925,0.5211771306797394
2574,0.6630906267805077,268987,Denver,Mixed-use,11.2,0.3568511887007339,14.083808110059499,0.6357800882339504,218882.46,0.8890158766473943,49.11791971638226,0.6235715598132866
1648,0.5735130107025712,311525,Denver,Commercial,8.02,0.2788739314507413,15.596983156731358,0.6477657064211689,161687.7,3.746382052784933,36.91548322321952,0.6277567099881711
1982,1.0,247479,New York,Residential,15.34,0.10609437158701693,13.510395473960868,0.9274443116990532,199427.64,8.92285223715443,71.11348172941277,0.8819399760448146
2885,0.6736171281351495,284105,San Francisco,Commercial,12.26,0.19025940071227196,11.933808910178028,0.6520240912001773,246192.57,6.647687446823253,55.14068501288093,0.7073058761951623
1686,0.7184807210176728,211267,San Francisco,Industrial,11.16,0.057355354436452684,12.109682085594029,0.643286354851168,200930.45,5.517249655142341,51.81476883787188,0.7459724001658862
2906,0.7827228064060701,235265,San Francisco,Industrial,13.32,0.30348818041641556,17.151064059789128,0.607219715352203,262442.71,1.9585314431198517,58.153822313110176,0.654692613974315
2353,0.706540366955868,234560,Denver,Industrial,10.27,0.31880162045326,15.908662562059328,0.7116161550044215,231426.15,7.186336953137794,40.82324443615921,0.6598258138204647
1718,0.9542576560646129,194006,Chicago,Industrial,13.67,0.2898616889397221,17.66988252150252,1.0,152302.04,4.17669372537865,58.699599049685766,0.8207553244241113
2316,0.6066025957398322,236741,Chicago,Residential,10.02,0.5471214631422396,22.59486422989938,0.6145320910568458,231036.99,3.525063155800714,41.738023532683286,0.5271642511658425
2486,0.7291911182855864,133853,Seattle,Commercial,11.09,0.17186424060791233,16.49960280972419,0.8211702506905869,274058.29,3.7255527191953637,43.299246893874454,0.7706224040330699
2310,0.5886294121452927,213163,Chicago,Residential,11.06,0.21974950908175822,12.636238262698807,0.4790502222386017,232949.83,7.021294816141336,51.819964741559765,0.6143202852627374
1214,0.5019966233168941,228634,Austin,Residential,8.01,0.1715517850199198,18.105380462024875,0.4265926986226176,110991.11,5.858076651047692,39.189692418054136,0.5821163654410793
1636,0.6082346363642072,230786,Denver,Residential,7.73,0.5445578517067332,12.580463122976674,0.4788049298552163,147135.07,7.729194433445938,20.99534013593424,0.45099883125939333
1876,0.6944444804427381,231887,San Francisco,Industrial,9.66,0.40886442677721646,20.24501065435423,0.7311002349739172,207030.44,8.25144247625909,39.739907096368874,0.6254943232786803
1962,0.635604666322411,245367,Chicago,Industrial,9.12,0.0526420433886819,9.085652523983967,0.6038438033241511,166239.33,4.521064446886816,39.96445991994125,0.7116807039741877
2310,0.5961368530189216,285958,Denver,Industrial,10.18,0.1722453097287672,13.36035314899271,0.5606309948057617,218984.9,5.914609542773335,53.1367334526453,0.6571542740307978
2088,0.4890523804492249,315588,Chicago,Commercial,8.27,0.2129492079516529,16.86641481933294,0.5559509994343799,179691.84,5.393967481656314,36.062864070741014,0.6199007165930908
1332,0.6875341641056958,201267,New York,Mixed-use,9.51,0.24020997863677873,18.53256298147363,0.6402358657170009,120304.95,3.2764042725072686,50.111391088748626,0.6551103548320889
2190,0.4742919438953496,159759,San Francisco,Industrial,8.82,0.3815194851990286,12.969050621129453,0.5822591152341866,188575.05,3.5641617229360065,43.08099727693544,0.5684958520140633
2305,0.8140083945534403,171846,New York,Commercial,11.46,0.48776476839669924,12.42522609644003,0.8375741533521601,266160.43,5.671656200906104,49.08135046347289,0.6545237539821844
2279,0.7123659629401754,213459,San Francisco,Industrial,11.66,0.49457125086458237,15.445101574909131,0.6757511788600569,249040.39,5.885868697978663,59.12211314012045,0.5890719711981899
2540,0.48136727508026034,223605,Denver,Industrial,8.79,0.17687109567243786,20.726981550697158,0.32620694122039784,260190.21,5.890233645607336,32.540181714978665,0.5476343382191841
2416,0.6536186384425204,192250,Seattle,Residential,10.23,0.11001523043351932,10.384867100004561,0.7199460662462231,214968.45,5.893369640528136,56.1767815892252,0.7462723343250817
2229,0.5871765391614125,152791,Chicago,Residential,8.46,0.0547998740917902,14.0576397084826,0.6154701022495651,223811.82,4.368011414624882,39.86363047285756,0.70886809126311
1964,0.747876176562877,215790,Chicago,Residential,11.2,0.1285201296638159,15.780555059177358,0.7809830241393708,198036.66,10.0,52.79615710169478,0.772985157790222
1169,0.9010675669034717,263606,Austin,Commercial,11.8,0.24709075552934062,12.6121519102764,0.9373639269337352,121127.28,6.463606610238443,51.75203675277737,0.7941092685617578
2214,0.41872412955313826,294627,New York,Mixed-use,5.54,0.2912651436832966,12.601841346870213,0.36581552268080114,182441.14,4.848945662926935,14.62443941875937,0.48522015159900184
2103,0.7172539118721125,208193,Chicago,Mixed-use,11.09,0.333266224438683,14.299825156174645,0.7021165040753493,250080.51,6.804632872823154,51.63265808130052,0.6584401118546666
2135,0.6759800806650039,219025,Denver,Commercial,10.7,0.12182816336422075,15.878129478148423,0.6301249536404062,210548.49,4.297551116445138,44.85985476219436,0.7103187161104743
1361,0.8007010114675698,180497,Seattle,Industrial,10.42,0.21872710712176047,14.414815060510014,0.9257074598419666,159320.39,6.053472194038778,44.77046551370802,0.7869921410880825
1459,0.7319794942356533,247642,Denver,Commercial,10.36,0.3166997606381514,19.396696957097895,0.7044674649169884,117292.4,6.8013915559564255,42.73234273926068,0.6587070817115348
2526,0.5872046002391771,186367,New York,Industrial,10.19,0.3746698476439827,16.77781133520525,0.5252805811091833,227093.3,7.101873299597467,48.43448580318483,0.5621442933860803
1980,0.6521419096500072,292984,Austin,Commercial,9.94,0.10420674530743979,16.149492069645216,0.784018317479578,166636.45,3.4853683503500057,47.24748216350722,0.7713246288688553
2340,0.5805961214794766,116060,Chicago,Commercial,10.82,0.4954937695677136,18.082960857925116,0.7015932449797719,259236.07,10.0,31.97141804856555,0.5906397901648234
2014,0.8614010707897897,223027,Denver,Commercial,13.11,0.14200825080304574,16.20240867424477,0.8850385000035503,186909.27,8.363603810197066,58.21464861245747,0.8283120996802018
2014,0.7031967473007913,272583,San Francisco,Mixed-use,11.45,0.22575205302022616,13.670440118095597,0.6902099146260634,228830.08,10.0,44.92422068264238,0.700283144642335
2469,0.985178602862951,263787,Seattle,Residential,14.96,0.10799222089078264,14.210542640716852,0.9472236493861834,279726.38,5.487767998801405,75.15256599407387,0.8852925713981603
1741,0.6909008779278069,451977,Denver,Commercial,8.46,0.3470546088832634,11.61169135916574,0.6865034703074193,185785.23,6.493584194476948,29.444446308879662,0.6203795445696625
2048,0.5937389849634306,276235,Seattle,Mixed-use,8.51,0.054987927134188125,21.01463455962323,0.5062678266424923,218380.85,6.0729187940371725,38.42106377239019,0.6656119598033217
1768,0.4729428411080759,174695,Chicago,Residential,6.69,0.46534399142068744,17.79217190920219,0.5212795351904856,190955.29,4.905881444825472,32.89480371895052,0.48927421750791933
1782,0.42952904856160823,242840,San Francisco,Residential,7.06,0.4864891192762869,7.321254740548514,0.5947793449709036,190585.89,7.515217838052823,28.754097811119824,0.5139160902778467
1845,0.4623796085491765,116781,Austin,Commercial,9.36,0.178773595189683,18.999385297928974,0.5186415964226627,176153.84,4.2326973587973615,37.4015933560142,0.629547200493192
2111,0.7400689976517225,243955,Austin,Industrial,10.82,0.307615975924672,10.602202078678157,0.6297453698081626,226537.97,7.396501873811053,52.07292254662039,0.6370517575533963
1760,0.77630875348449,187520,San Francisco,Industrial,11.76,0.40935304628890096,16.56200693392884,0.8218188300812919,203977.45,5.003817390754807,47.02378129816696,0.6825863135169564
2627,0.46282139469517997,318654,Seattle,Industrial,7.59,0.30328086839317164,8.387922739465976,0.4822752510582674,245106.82,6.798055550120156,35.997132505016445,0.5474977530660383
1552,0.8342557471114173,208784,Chicago,Commercial,11.75,0.26630871780974497,13.715611976110281,0.8788852274417148,182818.71,8.923264215262474,51.36216576030982,0.762530603852788
1906,0.6275408422474841,241242,Denver,Industrial,10.76,0.404011496531814,19.022800523225516,0.5455839677901513,153515.46,5.733972873005243,40.91963264343976,0.5642289885033349
1780,0.7220189517978324,202333,San Francisco,Mixed-use,11.31,0.3154967044251667,19.189901659858307,0.7223546860456274,167254.68,7.560447569014456,44.97272321151985,0.6758431926481843
2723,0.9418330942383136,380413,New York,Mixed-use,12.37,0.6810635611627218,15.920326178411905,1.0,232228.16,4.982191832015255,49.66686908472335,0.6512745755349113
2098,0.8345258973798297,225906,Seattle,Mixed-use,12.95,0.08216495728985666,17.36239437971357,0.7275261083288942,178465.94,3.6373320385358614,67.67180718576907,0.787644460415615
2515,0.6597204028141251,387441,Austin,Mixed-use,10.79,0.4208886643090594,10.759289322574762,0.6148080796987965,283232.21,9.323458260612034,47.394228928515986,0.5854677661558948
1257,0.5663211661877068,311061,San Francisco,Residential,7.51,0.3696175661770828,16.61499981800999,0.5375358017296172,146735.56,7.4954183020941585,27.994445326810407,0.5422672942210138
2133,0.3772276898006042,286155,Austin,Mixed-use,7.32,0.42131037523315984,17.552912229845518,0.47706440168770103,236998.33,5.731158848430202,19.18707365432069,0.49550161058181647
2444,0.5921270021136369,277654,Seattle,Industrial,8.96,0.34395983082513787,22.709237513100415,0.7068769267714886,290993.95,7.392817315797485,34.72404939610326,0.6347668383785403
2041,0.6683304641758457,279534,Austin,Commercial,10.09,0.34359845648953624,13.130342100955724,0.4768172387414491,180941.1,3.967210044705378,37.317863979007576,0.5541875129007652
2532,0.5519230709273224,105424,San Francisco,Industrial,11.43,0.2864677150228467,15.048908451084333,0.6516739495602787,216820.22,6.88447908702215,58.2634924158189,0.6603824938149729
1741,0.6803114549361542,229083,Seattle,Mixed-use,10.94,0.3113498878316093,15.234345334956314,0.798206963262897,175541.81,6.434009996450761,46.48058295606234,0.704142830172515
2704,0.7115277824438152,313386,New York,Residential,12.03,0.3440726117660393,17.09575120132861,0.8229965252220055,305988.71,7.30108829688082,54.77044831397595,0.7118695653823864
3149,0.6662716027287882,246332,San Francisco,Mixed-use,11.13,0.2286741970256825,17.641532064646903,0.6133088787950086,256938.13,9.283461739077447,49.35823416243929,0.6651538727077304
1818,0.602499612876481,144610,Denver,Commercial,8.5,0.08306559281568515,18.182745335369596,0.5795194180671018,217837.53,8.89649203073982,42.987115629475305,0.6835815301005667
1777,0.7252982007950091,246069,Chicago,Industrial,10.55,0.4876001283494848,17.963886477938434,0.5685560743716566,184967.64,3.22232154722917,46.58886754770214,0.5378823784088688
2726,0.7662910974354114,377807,San Francisco,Commercial,12.03,0.25431612816278326,10.556645122467849,0.5567957859486135,324823.82,2.009506833884696,66.70595105142664,0.6412918631143321
